ticker,sector,date,fundamental_score,technical_score,sentiment_score,price_now,price_future,label,vix_level,stock_beta,peg_ratio,rsi_14
BAJAJ-AUTO.NS,Automobiles,2026-02-16,56.0,,53.5,9697.5,9271.0,0,20.6,0.688,1.2346,
BAJAJ-AUTO.NS,Automobiles,2026-02-17,56.0,,58.8,9826.5,8868.5,0,20.29,0.688,1.2346,
BAJAJ-AUTO.NS,Automobiles,2026-02-18,56.0,,51.5,9980.0,9051.0,0,19.62,0.688,1.2346,
BAJAJ-AUTO.NS,Automobiles,2026-02-19,56.0,,48.1,9729.0,8776.0,0,20.23,0.688,1.2346,
BAJAJ-AUTO.NS,Automobiles,2026-02-20,56.0,,49.3,9807.0,8776.0,0,19.09,0.688,1.2346,
BAJAJ-AUTO.NS,Automobiles,2026-02-23,56.0,,68.1,9905.5,9048.5,0,21.01,0.688,1.2346,
BAJAJ-AUTO.NS,Automobiles,2026-02-24,56.0,,69.8,9829.0,8901.0,0,19.55,0.688,1.2346,
BAJAJ-AUTO.NS,Automobiles,2026-02-25,56.0,,56.9,10097.0,8901.0,0,17.93,0.688,1.2346,76.33
BAJAJ-AUTO.NS,Automobiles,2026-02-26,56.0,,55.7,10110.0,8781.5,0,18.63,0.688,1.2346,76.55
BAJAJ-AUTO.NS,Automobiles,2026-02-27,56.0,,48.1,9972.5,8781.5,0,19.86,0.688,1.2346,69.24
BAJAJ-AUTO.NS,Automobiles,2026-03-02,56.0,,44.1,9776.0,8895.5,0,21.44,0.688,1.2346,60.37
BAJAJ-AUTO.NS,Automobiles,2026-03-04,56.0,,32.0,9652.5,8942.5,0,21.15,0.688,1.2346,55.55
BAJAJ-AUTO.NS,Automobiles,2026-03-05,56.0,,39.0,9804.5,8942.5,0,23.75,0.688,1.2346,59.8
BAJAJ-AUTO.NS,Automobiles,2026-03-06,56.0,54.8,41.1,9816.0,8942.5,0,29.49,0.688,1.2346,60.11
BAJAJ-AUTO.NS,Automobiles,2026-03-09,56.0,28.0,42.3,9383.0,9366.0,0,25.5,0.688,1.2346,45.76
BAJAJ-AUTO.NS,Automobiles,2026-03-10,56.0,40.2,54.7,9610.0,9517.0,0,24.93,0.688,1.2346,52.21
BAJAJ-AUTO.NS,Automobiles,2026-03-11,56.0,28.3,44.6,9327.5,9813.5,1,24.23,0.688,1.2346,45.04
BAJAJ-AUTO.NS,Automobiles,2026-03-12,56.0,21.8,42.4,9162.0,9816.0,1,27.29,0.688,1.2346,41.45
BAJAJ-AUTO.NS,Automobiles,2026-03-13,56.0,18.0,31.7,8875.0,9816.0,1,27.19,0.688,1.2346,36.07
1211.HK,Electric Vehicles,2026-02-09,19.0,,60.1,93.55,98.15,1,17.36,0.325,,
1211.HK,Electric Vehicles,2026-02-10,19.0,,60.3,95.8,98.2,1,17.79,0.325,,
1211.HK,Electric Vehicles,2026-02-11,19.0,,63.3,99.15,96.75,0,17.65,0.325,,
1211.HK,Electric Vehicles,2026-02-12,19.0,,62.0,98.55,104.3,1,20.82,0.325,,
1211.HK,Electric Vehicles,2026-02-13,19.0,,54.7,97.75,104.3,1,20.6,0.325,,
1211.HK,Electric Vehicles,2026-02-16,19.0,,53.8,97.85,102.2,1,20.6,0.325,,
1211.HK,Electric Vehicles,2026-02-20,19.0,,46.2,95.45,102.4,1,19.09,0.325,,
1211.HK,Electric Vehicles,2026-02-23,19.0,,51.2,100.1,106.4,1,21.01,0.325,,
1211.HK,Electric Vehicles,2026-02-24,19.0,,55.3,99.35,102.7,1,19.55,0.325,,
1211.HK,Electric Vehicles,2026-02-25,19.0,,60.1,98.75,106.5,1,17.93,0.325,,
1211.HK,Electric Vehicles,2026-02-26,19.0,,66.9,94.95,105.8,1,18.63,0.325,,
1211.HK,Electric Vehicles,2026-02-27,19.0,,70.6,94.95,105.8,1,19.86,0.325,,
1211.HK,Electric Vehicles,2026-03-02,19.0,,70.0,99.1,104.7,1,21.44,0.325,,72.26
1211.HK,Electric Vehicles,2026-03-03,19.0,,64.9,96.2,103.9,1,23.57,0.325,,63.88
1211.HK,Electric Vehicles,2026-03-04,19.0,,58.2,95.05,106.8,1,21.15,0.325,,60.87
1211.HK,Electric Vehicles,2026-03-05,19.0,,58.0,92.6,106.8,1,23.75,0.325,,54.92
1211.HK,Electric Vehicles,2026-03-06,19.0,,57.9,94.7,106.8,1,29.49,0.325,,58.65
1211.HK,Electric Vehicles,2026-03-09,19.0,,56.0,98.05,106.8,1,25.5,0.325,,63.8
1211.HK,Electric Vehicles,2026-03-10,19.0,50.0,56.7,96.95,101.8,1,24.93,0.325,,61.11
1211.HK,Electric Vehicles,2026-03-11,19.0,56.1,58.9,98.15,105.1,1,24.23,0.325,,62.94
1211.HK,Electric Vehicles,2026-03-12,19.0,58.1,64.1,98.2,110.3,1,27.29,0.325,,63.02
1211.HK,Electric Vehicles,2026-03-13,19.0,50.6,63.6,96.75,110.3,1,27.19,0.325,,59.12
RIVN,Electric Vehicles,2026-02-06,0.0,,77.3,14.8,15.87,1,20.37,1.691,,
RIVN,Electric Vehicles,2026-02-09,0.0,,63.9,14.69,16.65,1,17.36,1.691,,
RIVN,Electric Vehicles,2026-02-10,0.0,,64.7,14.96,15.3,1,17.79,1.691,,
RIVN,Electric Vehicles,2026-02-11,0.0,,58.0,14.76,14.86,1,17.65,1.691,,
RIVN,Electric Vehicles,2026-02-12,0.0,,62.8,14.0,15.33,1,20.82,1.691,,
RIVN,Electric Vehicles,2026-02-13,0.0,,65.5,17.73,15.33,0,20.6,1.691,,
RIVN,Electric Vehicles,2026-02-17,0.0,,62.7,16.47,16.12,0,20.29,1.691,,
RIVN,Electric Vehicles,2026-02-18,0.0,,59.9,16.15,14.91,0,19.62,1.691,,
RIVN,Electric Vehicles,2026-02-19,0.0,,60.7,15.59,15.77,1,20.23,1.691,,
RIVN,Electric Vehicles,2026-02-20,0.0,,58.1,15.27,15.77,1,19.09,1.691,,
RIVN,Electric Vehicles,2026-02-23,0.0,,49.4,14.96,15.62,1,21.01,1.691,,
RIVN,Electric Vehicles,2026-02-24,0.0,,45.7,15.12,15.21,1,19.55,1.691,,
RIVN,Electric Vehicles,2026-02-25,0.0,,48.2,15.25,14.77,0,17.93,1.691,,
RIVN,Electric Vehicles,2026-02-26,0.0,,51.7,15.61,15.05,0,18.63,1.691,,48.73
RIVN,Electric Vehicles,2026-02-27,0.0,,55.0,15.33,15.05,0,19.86,1.691,,46.3
RIVN,Electric Vehicles,2026-03-02,0.0,,66.4,15.01,14.94,0,21.44,1.691,,43.62
RIVN,Electric Vehicles,2026-03-03,0.0,,63.5,15.1,15.4,1,23.57,1.691,,44.59
RIVN,Electric Vehicles,2026-03-04,0.0,,60.0,14.92,15.29,1,21.15,1.691,,43.0
RIVN,Electric Vehicles,2026-03-05,0.0,,58.3,15.19,15.29,1,23.75,1.691,,46.11
RIVN,Electric Vehicles,2026-03-06,0.0,35.5,51.9,15.37,15.29,0,29.49,1.691,,48.14
RIVN,Electric Vehicles,2026-03-09,0.0,56.0,45.2,15.87,15.14,0,25.5,1.691,,53.4
RIVN,Electric Vehicles,2026-03-10,0.0,73.8,44.9,16.54,15.24,0,24.93,1.691,,59.35
RIVN,Electric Vehicles,2026-03-11,0.0,73.6,50.6,16.65,15.43,0,24.23,1.691,,60.24
RIVN,Electric Vehicles,2026-03-12,0.0,42.7,51.9,15.3,15.9,1,27.29,1.691,,46.64
RIVN,Electric Vehicles,2026-03-13,0.0,23.7,49.8,14.86,15.9,1,27.19,1.691,,43.22
XOM,Oil & Gas,2026-02-09,44.7,,67.6,151.21,151.58,1,17.36,0.288,,
XOM,Oil & Gas,2026-02-10,44.7,,67.1,151.59,153.53,1,17.79,0.288,,
XOM,Oil & Gas,2026-02-11,44.7,,65.8,155.56,156.12,1,17.65,0.288,,
XOM,Oil & Gas,2026-02-12,44.7,,67.1,149.93,157.23,1,20.82,0.288,,
XOM,Oil & Gas,2026-02-13,44.7,,64.0,148.45,157.23,1,20.6,0.288,,
XOM,Oil & Gas,2026-02-17,44.7,,67.8,146.19,158.16,1,20.29,0.288,,
XOM,Oil & Gas,2026-02-18,44.7,,67.6,150.68,159.67,1,19.62,0.288,,
XOM,Oil & Gas,2026-02-19,44.7,,68.2,150.97,161.13,1,20.23,0.288,,
XOM,Oil & Gas,2026-02-20,44.7,,64.7,147.28,161.13,1,19.09,0.288,,
XOM,Oil & Gas,2026-02-23,44.7,,60.2,150.76,163.26,1,21.01,0.288,,
XOM,Oil & Gas,2026-02-24,44.7,,55.2,149.26,165.43,1,19.55,0.288,,
XOM,Oil & Gas,2026-02-25,44.7,,46.7,149.06,170.99,1,17.93,0.288,,
XOM,Oil & Gas,2026-02-26,44.7,,44.2,148.54,169.66,1,18.63,0.288,,67.51
XOM,Oil & Gas,2026-02-27,44.7,,41.8,152.5,169.66,1,19.86,0.288,,71.53
XOM,Oil & Gas,2026-03-02,44.7,,38.7,154.22,160.78,1,21.44,0.288,,73.09
XOM,Oil & Gas,2026-03-03,44.7,,44.3,151.83,160.69,1,23.57,0.288,,67.56
XOM,Oil & Gas,2026-03-04,44.7,,50.2,149.82,163.37,1,21.15,0.288,,63.22
XOM,Oil & Gas,2026-03-05,44.7,,55.6,150.76,163.37,1,23.75,0.288,,64.37
XOM,Oil & Gas,2026-03-06,44.7,63.2,54.2,151.21,163.37,1,29.49,0.288,,64.94
XOM,Oil & Gas,2026-03-09,44.7,59.8,56.5,150.44,156.22,1,25.5,0.288,,63.09
XOM,Oil & Gas,2026-03-10,44.7,50.0,65.4,148.13,155.04,1,24.93,0.288,,57.78
XOM,Oil & Gas,2026-03-11,44.7,60.8,64.5,151.58,152.51,1,24.23,0.288,,62.81
XOM,Oil & Gas,2026-03-12,44.7,68.6,63.3,153.53,152.64,0,27.29,0.288,,65.33
XOM,Oil & Gas,2026-03-13,44.7,75.9,59.4,156.12,152.64,0,27.19,0.288,,68.39
CVX,Oil & Gas,2026-02-06,32.9,,54.1,180.86,189.44,1,20.37,0.587,,
CVX,Oil & Gas,2026-02-09,32.9,,58.7,182.6,191.79,1,17.36,0.587,,
CVX,Oil & Gas,2026-02-10,32.9,,62.7,182.26,196.97,1,17.79,0.587,,
CVX,Oil & Gas,2026-02-11,32.9,,67.2,185.82,196.82,1,17.65,0.587,,
CVX,Oil & Gas,2026-02-12,32.9,,64.3,182.4,196.84,1,20.82,0.587,,
CVX,Oil & Gas,2026-02-13,32.9,,64.3,183.74,196.84,1,20.6,0.587,,
CVX,Oil & Gas,2026-02-17,32.9,,61.0,180.55,201.44,1,20.29,0.587,,
CVX,Oil & Gas,2026-02-18,32.9,,59.3,183.87,201.73,1,19.62,0.587,,
CVX,Oil & Gas,2026-02-19,32.9,,55.8,184.78,205.21,1,20.23,0.587,,
CVX,Oil & Gas,2026-02-20,32.9,,53.6,183.93,205.21,1,19.09,0.587,,
CVX,Oil & Gas,2026-02-23,32.9,,55.3,184.91,205.15,1,21.01,0.587,,
CVX,Oil & Gas,2026-02-24,32.9,,45.5,185.34,207.79,1,19.55,0.587,,
CVX,Oil & Gas,2026-02-25,32.9,,43.9,184.22,211.15,1,17.93,0.587,,
CVX,Oil & Gas,2026-02-26,32.9,,42.8,184.16,206.9,1,18.63,0.587,,74.71
CVX,Oil & Gas,2026-02-27,32.9,,45.8,186.76,206.9,1,19.86,0.587,,77.58
CVX,Oil & Gas,2026-03-02,32.9,,42.6,189.6,197.41,1,21.44,0.587,,80.22
CVX,Oil & Gas,2026-03-03,32.9,,41.4,188.77,198.97,1,23.57,0.587,,77.35
CVX,Oil & Gas,2026-03-04,32.9,,46.7,186.03,198.86,1,21.15,0.587,,68.64
CVX,Oil & Gas,2026-03-05,32.9,,44.1,189.9,198.86,1,23.75,0.587,,73.23
CVX,Oil & Gas,2026-03-06,32.9,76.7,40.7,189.94,198.86,1,29.49,0.587,,73.27
CVX,Oil & Gas,2026-03-09,32.9,75.9,38.2,189.44,192.89,1,25.5,0.587,,71.7
CVX,Oil & Gas,2026-03-10,32.9,65.9,42.5,186.29,190.36,1,24.93,0.587,,62.61
CVX,Oil & Gas,2026-03-11,32.9,75.6,41.5,191.79,188.55,0,24.23,0.587,,69.81
CVX,Oil & Gas,2026-03-12,32.9,84.8,44.7,196.97,191.78,0,27.29,0.587,,74.74
CVX,Oil & Gas,2026-03-13,32.9,83.0,48.3,196.82,191.78,0,27.19,0.587,,74.36
BP,Oil & Gas,2026-02-06,17.8,,58.2,39.01,40.65,1,20.37,-0.195,,
BP,Oil & Gas,2026-02-09,17.8,,56.5,39.22,41.56,1,17.36,-0.195,,
BP,Oil & Gas,2026-02-10,17.8,,49.2,36.97,42.16,1,17.79,-0.195,,
BP,Oil & Gas,2026-02-11,17.8,,49.5,38.55,42.67,1,17.65,-0.195,,
BP,Oil & Gas,2026-02-12,17.8,,45.7,37.19,42.9,1,20.82,-0.195,,
BP,Oil & Gas,2026-02-13,17.8,,49.6,37.66,42.9,1,20.6,-0.195,,
BP,Oil & Gas,2026-02-17,17.8,,42.1,37.56,45.86,1,20.29,-0.195,,
BP,Oil & Gas,2026-02-18,17.8,,47.0,38.53,44.78,1,19.62,-0.195,,
BP,Oil & Gas,2026-02-19,17.8,,48.1,39.01,43.57,1,20.23,-0.195,,
BP,Oil & Gas,2026-02-20,17.8,,49.9,38.18,43.57,1,19.09,-0.195,,
BP,Oil & Gas,2026-02-23,17.8,,46.0,38.41,45.41,1,21.01,-0.195,,
BP,Oil & Gas,2026-02-24,17.8,,49.5,38.3,46.17,1,19.55,-0.195,,
BP,Oil & Gas,2026-02-25,17.8,,51.5,38.09,46.68,1,17.93,-0.195,,
BP,Oil & Gas,2026-02-26,17.8,,52.0,37.99,47.0,1,18.63,-0.195,,54.89
BP,Oil & Gas,2026-02-27,17.8,,49.4,38.86,47.0,1,19.86,-0.195,,60.88
BP,Oil & Gas,2026-03-02,17.8,,50.7,39.47,46.17,1,21.44,-0.195,,64.44
BP,Oil & Gas,2026-03-03,17.8,,50.1,38.86,47.12,1,23.57,-0.195,,58.68
BP,Oil & Gas,2026-03-04,17.8,,48.2,38.84,47.48,1,21.15,-0.195,,58.5
BP,Oil & Gas,2026-03-05,17.8,,47.4,39.3,47.48,1,23.75,-0.195,,61.5
BP,Oil & Gas,2026-03-06,17.8,85.0,43.6,40.44,47.48,1,29.49,-0.195,,67.73
BP,Oil & Gas,2026-03-09,17.8,86.6,47.5,40.65,45.89,1,25.5,-0.195,,68.73
BP,Oil & Gas,2026-03-10,17.8,79.8,46.3,39.94,45.9,1,24.93,-0.195,,61.74
BP,Oil & Gas,2026-03-11,17.8,84.1,47.4,41.56,46.44,1,24.23,-0.195,,69.39
BP,Oil & Gas,2026-03-12,17.8,85.4,49.4,42.16,46.44,1,27.29,-0.195,,71.65
BP,Oil & Gas,2026-03-13,17.8,85.8,47.9,42.67,46.44,1,27.19,-0.195,,73.44
SHEL,Energy,2026-02-06,59.7,,32.3,75.29,85.59,1,20.37,-0.208,0.0403,
SHEL,Energy,2026-02-09,59.7,,42.5,77.8,87.4,1,17.36,-0.208,0.0403,
SHEL,Energy,2026-02-10,59.7,,48.7,77.9,88.36,1,17.79,-0.208,0.0403,
SHEL,Energy,2026-02-11,59.7,,47.0,80.23,89.43,1,17.65,-0.208,0.0403,
SHEL,Energy,2026-02-12,59.7,,47.7,78.22,90.48,1,20.82,-0.208,0.0403,
SHEL,Energy,2026-02-13,59.7,,51.5,78.77,90.48,1,20.6,-0.208,0.0403,
SHEL,Energy,2026-02-17,59.7,,45.4,77.94,91.19,1,20.29,-0.208,0.0403,
SHEL,Energy,2026-02-18,59.7,,40.7,79.87,90.44,1,19.62,-0.208,0.0403,
SHEL,Energy,2026-02-19,59.7,,45.0,79.64,90.71,1,20.23,-0.208,0.0403,
SHEL,Energy,2026-02-20,59.7,,42.8,79.78,90.71,1,19.09,-0.208,0.0403,
SHEL,Energy,2026-02-23,59.7,,33.1,79.97,91.88,1,21.01,-0.208,0.0403,
SHEL,Energy,2026-02-24,59.7,,39.5,80.78,92.16,1,19.55,-0.208,0.0403,
SHEL,Energy,2026-02-25,59.7,,37.1,82.28,92.17,1,17.93,-0.208,0.0403,
SHEL,Energy,2026-02-26,59.7,,34.8,81.18,93.0,1,18.63,-0.208,0.0403,87.49
SHEL,Energy,2026-02-27,59.7,,37.1,83.51,93.0,1,19.86,-0.208,0.0403,88.75
SHEL,Energy,2026-03-02,59.7,,43.4,84.22,92.03,1,21.44,-0.208,0.0403,89.12
SHEL,Energy,2026-03-03,59.7,,44.0,82.33,93.1,1,23.57,-0.208,0.0403,81.59
SHEL,Energy,2026-03-04,59.7,,39.6,82.7,93.64,1,21.15,-0.208,0.0403,81.92
SHEL,Energy,2026-03-05,59.7,,44.3,82.94,93.64,1,23.75,-0.208,0.0403,82.13
SHEL,Energy,2026-03-06,59.7,88.1,45.5,84.7,93.64,1,29.49,-0.208,0.0403,83.69
SHEL,Energy,2026-03-09,59.7,89.3,42.5,85.59,94.15,1,25.5,-0.208,0.0403,84.43
SHEL,Energy,2026-03-10,59.7,85.4,43.1,85.11,91.09,1,24.93,-0.208,0.0403,82.26
SHEL,Energy,2026-03-11,59.7,87.3,45.6,87.4,92.21,1,24.23,-0.208,0.0403,84.33
SHEL,Energy,2026-03-12,59.7,88.2,46.0,88.36,92.6,1,27.29,-0.208,0.0403,85.11
SHEL,Energy,2026-03-13,59.7,88.7,42.5,89.43,92.6,1,27.19,-0.208,0.0403,85.95
2222.SR,Oil & Gas,2026-02-08,60.9,,35.3,25.5,26.7,1,20.37,-0.01,,
2222.SR,Oil & Gas,2026-02-09,60.9,,45.6,25.56,27.04,1,17.36,-0.01,,
2222.SR,Oil & Gas,2026-02-10,60.9,,49.6,25.72,26.86,1,17.79,-0.01,,
2222.SR,Oil & Gas,2026-02-11,60.9,,58.0,25.82,26.7,1,17.65,-0.01,,
2222.SR,Oil & Gas,2026-02-12,60.9,,52.3,26.0,26.7,1,20.82,-0.01,,
2222.SR,Oil & Gas,2026-02-15,60.9,,53.0,25.84,26.58,1,20.6,-0.01,,
2222.SR,Oil & Gas,2026-02-16,60.9,,53.8,25.62,26.58,1,20.6,-0.01,,
2222.SR,Oil & Gas,2026-02-17,60.9,,54.4,25.38,26.58,1,20.29,-0.01,,
2222.SR,Oil & Gas,2026-02-18,60.9,,59.2,25.5,26.58,1,19.62,-0.01,,
2222.SR,Oil & Gas,2026-02-19,60.9,,54.7,25.7,26.58,1,20.23,-0.01,,
2222.SR,Oil & Gas,2026-02-23,60.9,,69.9,25.78,26.84,1,21.01,-0.01,,
2222.SR,Oil & Gas,2026-02-24,60.9,,77.6,25.8,27.0,1,19.55,-0.01,,
2222.SR,Oil & Gas,2026-02-25,60.9,,79.6,25.74,27.04,1,17.93,-0.01,,
2222.SR,Oil & Gas,2026-02-26,60.9,,77.6,24.96,27.04,1,18.63,-0.01,,41.82
2222.SR,Oil & Gas,2026-03-01,60.9,,71.1,25.58,27.52,1,19.86,-0.01,,55.97
2222.SR,Oil & Gas,2026-03-02,60.9,,65.2,26.0,27.52,1,21.44,-0.01,,62.6
2222.SR,Oil & Gas,2026-03-03,60.9,,59.5,26.7,27.6,1,23.57,-0.01,,70.56
2222.SR,Oil & Gas,2026-03-04,60.9,,52.3,26.52,27.54,1,21.15,-0.01,,66.63
2222.SR,Oil & Gas,2026-03-05,60.9,,46.6,25.88,27.54,1,23.75,-0.01,,54.93
2222.SR,Oil & Gas,2026-03-08,60.9,84.1,40.7,27.0,27.62,1,29.49,-0.01,,66.14
2222.SR,Oil & Gas,2026-03-09,60.9,84.5,40.5,27.06,26.98,0,25.5,-0.01,,66.62
2222.SR,Oil & Gas,2026-03-10,60.9,77.1,40.9,26.7,27.2,1,24.93,-0.01,,61.04
2222.SR,Oil & Gas,2026-03-11,60.9,82.0,36.8,27.04,27.16,1,24.23,-0.01,,64.1
2222.SR,Oil & Gas,2026-03-12,60.9,78.7,38.4,26.86,27.16,1,27.29,-0.01,,61.35
2222.SR,Oil & Gas,2026-03-15,60.9,71.6,37.5,26.7,27.38,1,27.19,-0.01,,58.93
ONGC.NS,Oil & Gas,2026-02-09,59.2,,93.0,266.6,270.75,1,17.36,0.191,0.5868,
ONGC.NS,Oil & Gas,2026-02-10,59.2,,92.4,272.15,270.55,0,17.79,0.191,0.5868,
ONGC.NS,Oil & Gas,2026-02-11,59.2,,84.9,274.6,264.1,0,17.65,0.191,0.5868,
ONGC.NS,Oil & Gas,2026-02-12,59.2,,76.7,276.35,260.45,0,20.82,0.191,0.5868,
ONGC.NS,Oil & Gas,2026-02-13,59.2,,66.7,267.4,260.45,0,20.6,0.191,0.5868,
ONGC.NS,Oil & Gas,2026-02-16,59.2,,60.2,271.55,265.0,0,20.6,0.191,0.5868,
ONGC.NS,Oil & Gas,2026-02-17,59.2,,54.7,271.85,269.1,0,20.29,0.191,0.5868,
ONGC.NS,Oil & Gas,2026-02-18,59.2,,43.2,264.6,265.4,1,19.62,0.191,0.5868,
ONGC.NS,Oil & Gas,2026-02-19,59.2,,35.5,274.65,265.45,0,20.23,0.191,0.5868,
ONGC.NS,Oil & Gas,2026-02-20,59.2,,39.6,278.65,265.45,0,19.09,0.191,0.5868,
ONGC.NS,Oil & Gas,2026-02-23,59.2,,42.6,275.65,270.2,0,21.01,0.191,0.5868,
ONGC.NS,Oil & Gas,2026-02-24,59.2,,45.4,276.5,281.95,1,19.55,0.191,0.5868,
ONGC.NS,Oil & Gas,2026-02-25,59.2,,49.6,277.45,281.95,1,17.93,0.191,0.5868,42.92
ONGC.NS,Oil & Gas,2026-02-26,59.2,,49.7,280.1,284.65,1,18.63,0.191,0.5868,46.28
ONGC.NS,Oil & Gas,2026-02-27,59.2,,54.9,279.7,284.65,1,19.86,0.191,0.5868,45.84
ONGC.NS,Oil & Gas,2026-03-02,59.2,,50.2,282.2,288.05,1,21.44,0.191,0.5868,49.09
ONGC.NS,Oil & Gas,2026-03-04,59.2,,40.9,276.95,281.85,1,21.15,0.191,0.5868,43.23
ONGC.NS,Oil & Gas,2026-03-05,59.2,,33.1,276.35,281.85,1,23.75,0.191,0.5868,42.6
ONGC.NS,Oil & Gas,2026-03-06,59.2,56.0,31.7,278.95,281.85,1,29.49,0.191,0.5868,46.24
ONGC.NS,Oil & Gas,2026-03-09,59.2,34.6,30.3,270.8,285.5,1,25.5,0.191,0.5868,38.1
ONGC.NS,Oil & Gas,2026-03-10,59.2,25.0,28.1,269.2,288.6,1,24.93,0.191,0.5868,36.73
ONGC.NS,Oil & Gas,2026-03-11,59.2,26.7,24.8,270.75,286.5,1,24.23,0.191,0.5868,39.01
ONGC.NS,Oil & Gas,2026-03-12,59.2,26.6,31.5,270.55,287.55,1,27.29,0.191,0.5868,38.82
ONGC.NS,Oil & Gas,2026-03-13,59.2,18.7,35.1,264.1,287.55,1,27.19,0.191,0.5868,33.09
IOC.NS,Oil & Gas,2026-02-06,64.6,,50.0,175.2,161.22,0,20.37,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-09,64.6,,39.5,176.16,160.63,0,17.36,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-10,64.6,,50.9,178.21,160.16,0,17.79,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-11,64.6,,50.2,181.31,156.54,0,17.65,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-12,64.6,,46.9,178.11,148.96,0,20.82,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-13,64.6,,50.9,176.77,148.96,0,20.6,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-16,64.6,,52.7,175.15,148.27,0,20.6,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-17,64.6,,52.1,175.81,142.73,0,20.29,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-18,64.6,,48.4,178.74,144.6,0,19.62,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-19,64.6,,57.8,174.3,138.11,0,20.23,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-20,64.6,,66.8,173.79,138.11,0,19.09,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-23,64.6,,61.1,176.46,140.52,0,21.01,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-24,64.6,,59.3,180.19,137.76,0,19.55,0.943,0.0106,
IOC.NS,Oil & Gas,2026-02-25,64.6,,58.1,183.03,137.76,0,17.93,0.943,0.0106,72.88
IOC.NS,Oil & Gas,2026-02-26,64.6,,53.8,186.47,135.4,0,18.63,0.943,0.0106,76.26
IOC.NS,Oil & Gas,2026-02-27,64.6,,41.9,187.47,135.4,0,19.86,0.943,0.0106,77.15
IOC.NS,Oil & Gas,2026-03-02,64.6,,33.3,179.11,135.72,0,21.44,0.943,0.0106,57.65
IOC.NS,Oil & Gas,2026-03-04,64.6,,28.4,170.44,134.05,0,21.15,0.943,0.0106,44.96
IOC.NS,Oil & Gas,2026-03-05,64.6,,28.9,171.54,134.05,0,23.75,0.943,0.0106,46.57
IOC.NS,Oil & Gas,2026-03-06,64.6,23.6,34.8,168.68,134.05,0,29.49,0.943,0.0106,43.05
IOC.NS,Oil & Gas,2026-03-09,64.6,20.4,41.2,161.22,143.35,0,25.5,0.943,0.0106,35.51
IOC.NS,Oil & Gas,2026-03-10,64.6,15.7,38.3,159.94,141.67,0,24.93,0.943,0.0106,34.4
IOC.NS,Oil & Gas,2026-03-11,64.6,16.0,39.1,160.63,142.96,0,24.23,0.943,0.0106,35.57
IOC.NS,Oil & Gas,2026-03-12,64.6,16.1,39.4,160.16,141.08,0,27.29,0.943,0.0106,35.11
IOC.NS,Oil & Gas,2026-03-13,64.6,14.5,37.5,156.54,141.08,0,27.19,0.943,0.0106,31.71
NTPC.NS,Power Generation,2026-02-06,44.0,,4.0,365.05,376.25,1,20.37,0.298,,
NTPC.NS,Power Generation,2026-02-09,44.0,,73.1,361.9,379.9,1,17.36,0.298,,
NTPC.NS,Power Generation,2026-02-11,44.0,,62.4,368.45,384.45,1,17.65,0.298,,
NTPC.NS,Power Generation,2026-02-12,44.0,,47.5,368.25,382.4,1,20.82,0.298,,
NTPC.NS,Power Generation,2026-02-13,44.0,,53.5,363.0,382.4,1,20.6,0.298,,
NTPC.NS,Power Generation,2026-02-16,44.0,,60.9,369.1,378.5,1,20.6,0.298,,
NTPC.NS,Power Generation,2026-02-17,44.0,,46.6,368.4,374.05,1,20.29,0.298,,
NTPC.NS,Power Generation,2026-02-18,44.0,,50.5,368.4,380.95,1,19.62,0.298,,
NTPC.NS,Power Generation,2026-02-19,44.0,,48.1,363.2,372.4,1,20.23,0.298,,
NTPC.NS,Power Generation,2026-02-20,44.0,,59.1,372.95,372.4,0,19.09,0.298,,
NTPC.NS,Power Generation,2026-02-23,44.0,,58.6,375.45,378.4,1,21.01,0.298,,
NTPC.NS,Power Generation,2026-02-24,44.0,,50.9,382.75,375.65,0,19.55,0.298,,
NTPC.NS,Power Generation,2026-02-25,44.0,,53.2,384.9,375.65,0,17.93,0.298,,50.03
NTPC.NS,Power Generation,2026-02-26,44.0,,41.2,381.9,370.65,0,18.63,0.298,,47.05
NTPC.NS,Power Generation,2026-02-27,44.0,,44.0,381.9,370.65,0,19.86,0.298,,47.05
NTPC.NS,Power Generation,2026-03-02,44.0,,33.4,377.55,364.65,0,21.44,0.298,,42.76
NTPC.NS,Power Generation,2026-03-04,44.0,,25.6,365.8,366.1,1,21.15,0.298,,33.79
NTPC.NS,Power Generation,2026-03-05,44.0,,30.7,378.05,366.1,0,23.75,0.298,,46.41
NTPC.NS,Power Generation,2026-03-06,44.0,59.8,34.9,380.6,366.1,0,29.49,0.298,,48.6
NTPC.NS,Power Generation,2026-03-09,44.0,51.4,43.7,376.25,374.15,0,25.5,0.298,,45.2
